id,product_id,buyer_id,seller_id,order_status,total_price,delivery_method,meetup_location_id,meetup_time_slot,shipping_address_id,shipping_provider,tracking_number,create_time
109327,4568,343,806,PENDING_PAYMENT,2.0,MEETUP,2,18:00-19:00,,,,2026-08-15 02:12:42
109328,4111,890,59,PENDING_PAYMENT,2.0,EXPRESS,,,1770,SF,,2026-08-14 21:27:42
109329,403,178,340,PENDING_PAYMENT,10.0,MEETUP,24,17:00-18:00,,,,2026-08-06 20:44:42
109330,634,564,667,PENDING_PAYMENT,8.0,EXPRESS,,,1136,SF,,2026-08-08 19:58:42
109331,316,253,338,PENDING_PAYMENT,1.0,MEETUP,16,18:00-19:00,,,,2026-08-14 04:05:42
109332,1416,702,380,PENDING_PAYMENT,1.0,MEETUP,18,12:00-13:00,,,,2026-08-06 22:30:42
109333,4346,741,471,PENDING_PAYMENT,1.0,MEETUP,16,18:00-19:00,,,,2026-08-07 12:22:42
109334,1919,631,256,PENDING_PAYMENT,100.0,MEETUP,13,17:00-18:00,,,,2026-08-14 08:55:42
109335,2023,568,21,PENDING_PAYMENT,15.0,EXPRESS,,,1146,SF,,2026-08-14 04:31:42
109336,163,620,412,PENDING_PAYMENT,30.0,MEETUP,25,12:00-13:00,,,,2026-08-13 09:18:42
109337,4099,323,359,PENDING_PAYMENT,120.0,MEETUP,2,18:00-19:00,,,,2026-08-09 11:57:42
109338,3569,277,470,PENDING_PAYMENT,2.0,EXPRESS,,,577,SF,,2026-08-15 07:54:42
109339,1133,820,640,PENDING_PAYMENT,10.0,EXPRESS,,,1629,SF,,2026-08-14 14:45:42
109340,2124,240,655,PENDING_PAYMENT,5.0,MEETUP,23,18:00-19:00,,,,2026-08-11 01:48:42
109341,135,779,80,PENDING_PAYMENT,150.0,EXPRESS,,,1554,SF,,2026-08-11 02:44:42
109342,2762,241,465,PENDING_PAYMENT,8.0,EXPRESS,,,500,SF,,2026-08-08 01:49:42
109343,4570,264,387,PENDING_PAYMENT,12.0,EXPRESS,,,549,SF,,2026-08-11 19:18:42
109344,4739,249,470,PENDING_PAYMENT,10.0,EXPRESS,,,516,SF,,2026-08-08 12:04:42
109345,3713,440,382,PENDING_PAYMENT,20.0,MEETUP,27,19:00-20:00,,,,2026-08-10 22:52:42
109346,4085,418,929,PENDING_PAYMENT,150.0,EXPRESS,,,852,SF,,2026-08-13 00:02:42
109347,4035,820,373,PENDING_PAYMENT,60.0,MEETUP,25,17:00-18:00,,,,2026-08-07 17:45:42
109348,3921,8,263,PENDING_PAYMENT,200.0,EXPRESS,,,21,SF,,2026-08-11 20:10:42
109349,2930,748,255,PENDING_PAYMENT,8.0,EXPRESS,,,1490,SF,,2026-08-11 23:49:42
109350,833,412,584,PENDING_PAYMENT,8.0,EXPRESS,,,836,SF,,2026-08-07 20:42:42
109351,368,258,415,PENDING_PAYMENT,15.0,MEETUP,9,18:00-19:00,,,,2026-08-11 01:42:42
109352,961,579,902,PENDING_PAYMENT,20.0,MEETUP,19,17:00-18:00,,,,2026-08-09 12:54:42
109353,1187,614,282,PENDING_PAYMENT,60.0,EXPRESS,,,1225,SF,,2026-08-09 01:37:42
109354,1976,43,376,PENDING_PAYMENT,30.0,EXPRESS,,,91,SF,,2026-08-14 19:31:42
109355,2850,586,103,PENDING_PAYMENT,12.0,MEETUP,4,18:00-19:00,,,,2026-08-12 23:16:42
109356,155,33,116,PENDING_PAYMENT,200.0,MEETUP,27,12:00-13:00,,,,2026-08-14 21:18:42
109357,3843,459,826,PENDING_PAYMENT,50.0,EXPRESS,,,936,SF,,2026-08-16 04:48:42
109358,3830,276,732,PENDING_PAYMENT,50.0,EXPRESS,,,575,SF,,2026-08-14 00:38:42
109359,1082,800,960,PENDING_PAYMENT,100.0,MEETUP,3,19:00-20:00,,,,2026-08-10 23:53:42
109360,1692,719,477,PENDING_PAYMENT,5.0,MEETUP,4,17:00-18:00,,,,2026-08-08 10:05:42
109361,564,152,282,PENDING_PAYMENT,50.0,EXPRESS,,,316,SF,,2026-08-12 20:12:42
109362,3781,251,322,PENDING_PAYMENT,8.0,MEETUP,14,17:00-18:00,,,,2026-08-09 03:41:42
109363,2250,246,22,PENDING_PAYMENT,1.0,MEETUP,25,17:00-18:00,,,,2026-08-11 09:38:42
109364,2100,208,605,PENDING_PAYMENT,2.0,EXPRESS,,,435,SF,,2026-08-10 20:03:42
109365,2955,290,925,PENDING_PAYMENT,15.0,MEETUP,16,12:00-13:00,,,,2026-08-10 00:07:42
109366,2975,651,1,PENDING_PAYMENT,10.0,EXPRESS,,,1297,SF,,2026-08-06 20:34:42
109367,4868,448,130,PENDING_PAYMENT,12.0,MEETUP,4,18:00-19:00,,,,2026-08-11 22:58:42
109368,4897,372,698,PENDING_PAYMENT,20.0,MEETUP,1,19:00-20:00,,,,2026-08-16 17:08:42
109369,303,911,910,PENDING_PAYMENT,120.0,MEETUP,5,18:00-19:00,,,,2026-08-08 08:31:42
109370,3461,273,225,PENDING_PAYMENT,120.0,EXPRESS,,,567,SF,,2026-08-13 14:20:42
109371,3748,503,545,PENDING_PAYMENT,120.0,MEETUP,11,19:00-20:00,,,,2026-08-11 21:32:42
109372,1132,635,248,PENDING_PAYMENT,60.0,EXPRESS,,,1264,SF,,2026-08-08 14:37:42
109373,4419,966,987,PENDING_PAYMENT,10.0,EXPRESS,,,1935,SF,,2026-08-12 01:02:42
109374,4427,88,73,PENDING_PAYMENT,30.0,EXPRESS,,,186,SF,,2026-08-14 02:52:42
109375,3773,458,893,PENDING_PAYMENT,30.0,MEETUP,25,18:00-19:00,,,,2026-08-10 18:56:42
109376,789,251,26,PENDING_PAYMENT,60.0,MEETUP,5,18:00-19:00,,,,2026-08-10 14:30:42
109377,353,543,548,PENDING_PAYMENT,8.0,MEETUP,30,18:00-19:00,,,,2026-08-07 12:11:42
109378,4912,280,653,PENDING_PAYMENT,1.0,EXPRESS,,,585,SF,,2026-08-07 03:46:42
109379,3952,603,612,PENDING_PAYMENT,2.0,EXPRESS,,,1206,SF,,2026-08-07 19:57:42
109380,2393,626,283,PENDING_PAYMENT,100.0,EXPRESS,,,1246,SF,,2026-08-13 16:57:42
109381,396,332,493,PENDING_PAYMENT,20.0,MEETUP,14,17:00-18:00,,,,2026-08-10 15:30:42
109382,1932,358,326,PENDING_PAYMENT,120.0,MEETUP,5,17:00-18:00,,,,2026-08-09 03:09:42
109383,4093,470,214,PENDING_PAYMENT,12.0,EXPRESS,,,956,SF,,2026-08-09 19:41:42
109384,3165,644,621,PENDING_PAYMENT,2.0,MEETUP,3,19:00-20:00,,,,2026-08-13 20:02:42
109385,4304,96,754,PENDING_PAYMENT,200.0,MEETUP,19,19:00-20:00,,,,2026-08-15 10:58:42
109386,2739,478,796,PENDING_PAYMENT,3.0,EXPRESS,,,970,SF,,2026-08-15 22:09:42
109387,235,410,776,PENDING_PAYMENT,8.0,MEETUP,27,17:00-18:00,,,,2026-08-11 07:27:42
109388,4491,374,310,PENDING_PAYMENT,80.0,MEETUP,28,17:00-18:00,,,,2026-08-08 00:36:42
109389,2312,761,281,PENDING_PAYMENT,30.0,MEETUP,6,19:00-20:00,,,,2026-08-15 17:46:42
109390,3040,860,335,PENDING_PAYMENT,120.0,EXPRESS,,,1710,SF,,2026-08-08 07:26:42
109391,2646,155,179,PENDING_PAYMENT,10.0,MEETUP,15,12:00-13:00,,,,2026-08-08 07:04:42
109392,934,707,819,PENDING_PAYMENT,30.0,EXPRESS,,,1409,SF,,2026-08-07 07:01:42
109393,4017,1000,980,PENDING_PAYMENT,30.0,MEETUP,26,18:00-19:00,,,,2026-08-15 09:26:42
109394,4756,812,489,PENDING_PAYMENT,15.0,EXPRESS,,,1615,SF,,2026-08-13 09:41:42
109395,773,133,765,PENDING_PAYMENT,200.0,MEETUP,1,17:00-18:00,,,,2026-08-14 15:32:42
109396,938,905,40,PENDING_PAYMENT,60.0,EXPRESS,,,1804,SF,,2026-08-15 11:32:42
109397,4774,140,824,PENDING_PAYMENT,150.0,EXPRESS,,,288,SF,,2026-08-08 14:57:42
109398,1235,996,382,PENDING_PAYMENT,5.0,MEETUP,19,18:00-19:00,,,,2026-08-14 18:34:42
109399,4821,702,555,PENDING_PAYMENT,8.0,MEETUP,21,19:00-20:00,,,,2026-08-08 09:44:42
109400,4560,913,292,PENDING_PAYMENT,50.0,EXPRESS,,,1823,SF,,2026-08-09 00:28:42
109401,2591,331,355,PENDING_PAYMENT,8.0,EXPRESS,,,681,SF,,2026-08-12 03:48:42
109402,1934,256,892,PENDING_PAYMENT,5.0,EXPRESS,,,531,SF,,2026-08-12 23:12:42
109403,741,68,237,PENDING_PAYMENT,2.0,EXPRESS,,,145,SF,,2026-08-09 06:42:42
109404,72,393,566,PENDING_PAYMENT,3.0,EXPRESS,,,796,SF,,2026-08-16 12:44:42
109405,3518,94,955,PENDING_PAYMENT,3.0,MEETUP,13,19:00-20:00,,,,2026-08-13 02:15:42
109406,3105,919,217,PENDING_PAYMENT,150.0,EXPRESS,,,1835,SF,,2026-08-14 05:17:42
109407,1062,770,371,PENDING_PAYMENT,12.0,MEETUP,16,17:00-18:00,,,,2026-08-14 14:16:42
109408,4593,652,191,PENDING_PAYMENT,100.0,MEETUP,28,17:00-18:00,,,,2026-08-11 20:11:42
109409,4242,616,188,PENDING_PAYMENT,20.0,EXPRESS,,,1229,SF,,2026-08-16 07:41:42
109410,2753,952,223,PENDING_PAYMENT,10.0,MEETUP,22,19:00-20:00,,,,2026-08-16 10:14:42
109411,4207,976,843,PENDING_PAYMENT,200.0,EXPRESS,,,1955,SF,,2026-08-10 02:58:42
109412,2018,614,817,PENDING_PAYMENT,150.0,EXPRESS,,,1224,SF,,2026-08-08 04:38:42
109413,3113,259,958,PENDING_PAYMENT,50.0,EXPRESS,,,537,SF,,2026-08-15 12:07:42
109414,1556,626,70,PENDING_PAYMENT,60.0,EXPRESS,,,1246,SF,,2026-08-10 00:51:42
109415,855,691,244,PENDING_PAYMENT,120.0,EXPRESS,,,1377,SF,,2026-08-11 04:12:42
109416,2145,131,573,PENDING_PAYMENT,150.0,MEETUP,15,17:00-18:00,,,,2026-08-16 01:55:42
109417,3429,538,888,PENDING_PAYMENT,100.0,EXPRESS,,,1091,SF,,2026-08-16 11:35:42
109418,3422,716,911,PENDING_PAYMENT,25.0,MEETUP,2,19:00-20:00,,,,2026-08-09 12:03:42
109419,4718,154,756,PENDING_PAYMENT,10.0,EXPRESS,,,319,SF,,2026-08-10 07:45:42
109420,2622,194,89,PENDING_PAYMENT,20.0,EXPRESS,,,407,SF,,2026-08-13 18:29:42
109421,1749,807,78,PENDING_PAYMENT,120.0,MEETUP,12,17:00-18:00,,,,2026-08-07 14:15:42
109422,965,26,598,PENDING_PAYMENT,30.0,MEETUP,20,19:00-20:00,,,,2026-08-12 19:26:42
109423,4733,117,99,PENDING_PAYMENT,20.0,EXPRESS,,,241,SF,,2026-08-12 01:57:42
109424,4273,712,668,PENDING_PAYMENT,10.0,MEETUP,11,17:00-18:00,,,,2026-08-09 20:42:42
109425,1419,856,378,PENDING_PAYMENT,2.0,MEETUP,12,17:00-18:00,,,,2026-08-10 22:27:42
109426,1219,946,794,PENDING_PAYMENT,150.0,MEETUP,7,18:00-19:00,,,,2026-08-15 11:03:42
109427,1207,551,630,PENDING_PAYMENT,8.0,EXPRESS,,,1111,SF,,2026-08-13 04:19:42
109428,3104,130,591,PENDING_PAYMENT,8.0,EXPRESS,,,267,SF,,2026-08-15 13:14:42
109429,3929,670,150,PENDING_PAYMENT,12.0,EXPRESS,,,1339,SF,,2026-08-14 12:46:42
109430,1611,179,806,PENDING_PAYMENT,25.0,MEETUP,13,19:00-20:00,,,,2026-08-08 03:07:42
109431,3829,413,4,PENDING_PAYMENT,1.0,MEETUP,6,12:00-13:00,,,,2026-08-16 03:38:42
109432,2605,296,285,PENDING_PAYMENT,8.0,MEETUP,10,17:00-18:00,,,,2026-08-07 07:01:42
109433,1011,713,333,PENDING_PAYMENT,1.0,EXPRESS,,,1420,SF,,2026-08-12 05:42:42
109434,3937,136,114,PENDING_PAYMENT,2.0,MEETUP,30,17:00-18:00,,,,2026-08-15 22:50:42
109435,3315,373,96,PENDING_PAYMENT,2.0,MEETUP,27,19:00-20:00,,,,2026-08-14 19:08:42
109436,117,333,87,PENDING_PAYMENT,100.0,EXPRESS,,,684,SF,,2026-08-14 01:40:42
109437,214,460,860,PENDING_PAYMENT,200.0,MEETUP,8,18:00-19:00,,,,2026-08-08 19:32:42
109438,4291,269,677,PENDING_PAYMENT,50.0,MEETUP,14,12:00-13:00,,,,2026-08-08 14:33:42
109439,1142,567,824,PENDING_PAYMENT,80.0,MEETUP,22,17:00-18:00,,,,2026-08-11 13:23:42
109440,1251,981,961,PENDING_PAYMENT,2.0,MEETUP,11,12:00-13:00,,,,2026-08-08 11:57:42
109441,842,804,7,PENDING_PAYMENT,1.0,MEETUP,27,18:00-19:00,,,,2026-08-12 14:40:42
109442,4567,362,390,PENDING_PAYMENT,20.0,MEETUP,30,12:00-13:00,,,,2026-08-12 02:39:42
109443,295,495,826,PENDING_PAYMENT,150.0,EXPRESS,,,1006,SF,,2026-08-07 17:07:42
109444,1653,982,46,PENDING_PAYMENT,5.0,EXPRESS,,,1964,SF,,2026-08-10 03:57:42
109445,1375,70,131,PENDING_PAYMENT,80.0,MEETUP,29,18:00-19:00,,,,2026-08-07 22:19:42
109446,4331,476,490,PENDING_PAYMENT,10.0,MEETUP,4,19:00-20:00,,,,2026-08-15 08:59:42
109447,1582,552,796,PENDING_PAYMENT,10.0,EXPRESS,,,1113,SF,,2026-08-15 07:23:42
109448,3123,585,357,PENDING_PAYMENT,100.0,EXPRESS,,,1172,SF,,2026-08-08 15:46:42
109449,176,315,255,PENDING_PAYMENT,60.0,MEETUP,3,12:00-13:00,,,,2026-08-07 00:40:42
109450,3874,382,183,PENDING_PAYMENT,2.0,EXPRESS,,,774,SF,,2026-08-14 10:57:42
109451,3815,669,166,PENDING_PAYMENT,20.0,MEETUP,26,19:00-20:00,,,,2026-08-14 22:20:42
109452,442,147,416,PENDING_PAYMENT,3.0,EXPRESS,,,304,SF,,2026-08-06 23:03:42
109453,11,220,743,PENDING_PAYMENT,10.0,EXPRESS,,,456,SF,,2026-08-13 13:49:42
109454,350,218,330,PENDING_PAYMENT,200.0,MEETUP,25,12:00-13:00,,,,2026-08-13 00:00:42
109455,4846,370,554,PENDING_PAYMENT,120.0,EXPRESS,,,753,SF,,2026-08-10 07:06:42
109456,1402,362,341,PENDING_PAYMENT,60.0,EXPRESS,,,738,SF,,2026-08-08 04:12:42
109457,1197,505,360,PENDING_PAYMENT,30.0,MEETUP,20,18:00-19:00,,,,2026-08-15 05:56:42
109458,4157,846,749,PENDING_PAYMENT,100.0,EXPRESS,,,1682,SF,,2026-08-16 14:50:42
109459,1363,994,284,PENDING_PAYMENT,5.0,MEETUP,19,17:00-18:00,,,,2026-08-13 20:15:42
109460,2927,756,510,PENDING_PAYMENT,60.0,EXPRESS,,,1511,SF,,2026-08-11 06:57:42
109461,1270,113,951,PENDING_PAYMENT,8.0,EXPRESS,,,233,SF,,2026-08-08 11:20:42
109462,2851,323,497,PENDING_PAYMENT,3.0,EXPRESS,,,663,SF,,2026-08-08 06:42:42
109463,3592,817,934,PENDING_PAYMENT,12.0,EXPRESS,,,1625,SF,,2026-08-07 06:16:42
109464,2354,67,196,PENDING_PAYMENT,15.0,MEETUP,28,17:00-18:00,,,,2026-08-07 11:04:42
109465,4721,199,295,PENDING_PAYMENT,80.0,MEETUP,22,17:00-18:00,,,,2026-08-08 18:44:42
109466,1315,10,842,PENDING_PAYMENT,80.0,EXPRESS,,,23,SF,,2026-08-07 12:46:42
109467,357,19,982,PENDING_PAYMENT,60.0,EXPRESS,,,40,SF,,2026-08-11 16:36:42
109468,4920,554,19,PENDING_PAYMENT,8.0,EXPRESS,,,1117,SF,,2026-08-14 01:18:42
109469,641,120,287,PENDING_PAYMENT,100.0,MEETUP,5,17:00-18:00,,,,2026-08-16 03:06:42
109470,4708,58,950,PENDING_PAYMENT,12.0,EXPRESS,,,126,SF,,2026-08-13 10:04:42
109471,3922,231,401,PENDING_PAYMENT,15.0,EXPRESS,,,483,SF,,2026-08-10 14:33:42
109472,4034,402,5,PENDING_PAYMENT,120.0,MEETUP,22,17:00-18:00,,,,2026-08-14 14:04:42
109473,4417,13,417,PENDING_PAYMENT,60.0,EXPRESS,,,29,SF,,2026-08-16 13:14:42
109474,1529,285,550,PENDING_PAYMENT,8.0,EXPRESS,,,596,SF,,2026-08-14 05:21:42
109475,974,216,195,PENDING_PAYMENT,8.0,MEETUP,9,19:00-20:00,,,,2026-08-07 03:11:42
109476,2473,556,22,PENDING_PAYMENT,25.0,EXPRESS,,,1120,SF,,2026-08-11 10:18:42
109477,4157,950,749,PENDING_PAYMENT,100.0,MEETUP,18,18:00-19:00,,,,2026-08-07 04:05:42
109478,438,14,299,PENDING_PAYMENT,2.0,MEETUP,12,17:00-18:00,,,,2026-08-10 04:35:42
109479,3714,242,710,PENDING_PAYMENT,3.0,MEETUP,7,17:00-18:00,,,,2026-08-11 09:08:42
109480,1121,950,731,PENDING_PAYMENT,10.0,EXPRESS,,,1901,SF,,2026-08-11 14:40:42
109481,1588,432,807,PENDING_PAYMENT,20.0,MEETUP,20,17:00-18:00,,,,2026-08-10 01:01:42
109482,581,300,496,PENDING_PAYMENT,25.0,EXPRESS,,,621,SF,,2026-08-07 15:47:42
109483,1582,283,796,PENDING_PAYMENT,10.0,MEETUP,8,18:00-19:00,,,,2026-08-09 00:30:42
109484,640,645,810,PENDING_PAYMENT,200.0,MEETUP,6,19:00-20:00,,,,2026-08-11 16:41:42
109485,2274,326,406,PENDING_PAYMENT,50.0,MEETUP,23,18:00-19:00,,,,2026-08-16 08:58:42
109486,4125,155,10,PENDING_PAYMENT,12.0,MEETUP,25,19:00-20:00,,,,2026-08-14 20:32:42
109487,2962,10,81,PENDING_PAYMENT,1.0,EXPRESS,,,23,SF,,2026-08-15 13:08:42
109488,4445,882,20,PENDING_PAYMENT,200.0,EXPRESS,,,1753,SF,,2026-08-09 11:47:42
109489,902,782,725,PENDING_PAYMENT,120.0,EXPRESS,,,1559,SF,,2026-08-15 05:47:42
109490,1022,439,586,PENDING_PAYMENT,25.0,MEETUP,8,19:00-20:00,,,,2026-08-16 01:56:42
109491,2125,710,449,PENDING_PAYMENT,100.0,MEETUP,4,19:00-20:00,,,,2026-08-16 11:36:42
109492,3145,388,421,PENDING_PAYMENT,80.0,EXPRESS,,,784,SF,,2026-08-16 13:18:42
109493,3261,754,801,PENDING_PAYMENT,50.0,MEETUP,16,17:00-18:00,,,,2026-08-09 12:00:42
109494,3830,103,732,PENDING_PAYMENT,50.0,MEETUP,23,17:00-18:00,,,,2026-08-07 15:11:42
109495,1649,34,313,PENDING_PAYMENT,50.0,EXPRESS,,,70,SF,,2026-08-14 20:51:42
109496,1040,162,908,PENDING_PAYMENT,10.0,MEETUP,30,18:00-19:00,,,,2026-08-12 05:15:42
109497,4415,949,550,PENDING_PAYMENT,8.0,MEETUP,15,18:00-19:00,,,,2026-08-15 08:08:42
109498,1886,483,794,PENDING_PAYMENT,1.0,EXPRESS,,,980,SF,,2026-08-15 01:43:42
109499,670,401,54,PENDING_PAYMENT,3.0,EXPRESS,,,810,SF,,2026-08-08 20:03:42
109500,2295,308,368,PENDING_PAYMENT,200.0,EXPRESS,,,635,SF,,2026-08-09 18:06:42
109501,669,648,74,PENDING_PAYMENT,8.0,MEETUP,14,12:00-13:00,,,,2026-08-10 15:40:42
109502,1856,404,779,PENDING_PAYMENT,3.0,EXPRESS,,,816,SF,,2026-08-16 03:33:42
109503,523,676,39,PENDING_PAYMENT,10.0,EXPRESS,,,1352,SF,,2026-08-16 09:41:42
109504,3160,151,428,PENDING_PAYMENT,20.0,EXPRESS,,,313,SF,,2026-08-14 02:42:42
109505,1197,381,360,PENDING_PAYMENT,30.0,EXPRESS,,,771,SF,,2026-08-14 12:03:42
109506,3487,605,567,PENDING_PAYMENT,200.0,MEETUP,7,18:00-19:00,,,,2026-08-07 00:50:42
109507,3363,479,102,PENDING_PAYMENT,200.0,MEETUP,19,18:00-19:00,,,,2026-08-08 19:33:42
109508,3075,129,379,PENDING_PAYMENT,100.0,MEETUP,16,17:00-18:00,,,,2026-08-15 16:51:42
109509,1893,65,508,PENDING_PAYMENT,100.0,EXPRESS,,,139,SF,,2026-08-07 20:53:42
109510,2205,763,121,PENDING_PAYMENT,1.0,MEETUP,13,17:00-18:00,,,,2026-08-12 00:58:42
109511,631,310,724,PENDING_PAYMENT,80.0,MEETUP,4,12:00-13:00,,,,2026-08-13 10:23:42
109512,1846,241,708,PENDING_PAYMENT,200.0,EXPRESS,,,500,SF,,2026-08-14 22:16:42
109513,590,862,665,PENDING_PAYMENT,10.0,MEETUP,18,12:00-13:00,,,,2026-08-07 06:36:42
109514,4255,78,614,PENDING_PAYMENT,60.0,MEETUP,1,12:00-13:00,,,,2026-08-16 12:42:42
109515,4471,583,423,PENDING_PAYMENT,10.0,MEETUP,22,17:00-18:00,,,,2026-08-16 06:53:42
109516,4338,874,568,PENDING_PAYMENT,20.0,EXPRESS,,,1737,SF,,2026-08-14 11:41:42
109517,956,851,852,PENDING_PAYMENT,12.0,EXPRESS,,,1689,SF,,2026-08-08 14:19:42
109518,444,79,155,PENDING_PAYMENT,10.0,MEETUP,26,18:00-19:00,,,,2026-08-09 21:02:42
109519,3169,705,841,PENDING_PAYMENT,30.0,EXPRESS,,,1407,SF,,2026-08-08 16:09:42
109520,4831,499,522,PENDING_PAYMENT,1.0,EXPRESS,,,1012,SF,,2026-08-08 08:08:42
109521,826,435,307,PENDING_PAYMENT,25.0,MEETUP,17,19:00-20:00,,,,2026-08-15 07:56:42
109522,868,92,531,PENDING_PAYMENT,10.0,MEETUP,23,17:00-18:00,,,,2026-08-11 15:53:42
109523,2691,384,472,PENDING_PAYMENT,50.0,EXPRESS,,,776,SF,,2026-08-08 11:41:42
109524,2939,844,14,PENDING_PAYMENT,50.0,MEETUP,17,12:00-13:00,,,,2026-08-12 06:32:42
109525,3772,367,75,PENDING_PAYMENT,15.0,MEETUP,4,19:00-20:00,,,,2026-08-13 01:38:42
109526,1000,252,339,PENDING_PAYMENT,80.0,MEETUP,19,19:00-20:00,,,,2026-08-11 13:16:42
109527,448,444,832,PENDING_PAYMENT,30.0,EXPRESS,,,904,SF,,2026-08-16 15:22:42
109528,738,936,215,PENDING_PAYMENT,10.0,EXPRESS,,,1871,SF,,2026-08-13 17:08:42
109529,138,774,898,PENDING_PAYMENT,3.0,MEETUP,29,18:00-19:00,,,,2026-08-10 12:30:42
109530,3068,345,896,PENDING_PAYMENT,5.0,EXPRESS,,,701,SF,,2026-08-09 14:36:42
109531,3181,426,712,PENDING_PAYMENT,150.0,MEETUP,8,17:00-18:00,,,,2026-08-10 11:41:42
109532,1922,320,976,PENDING_PAYMENT,8.0,EXPRESS,,,657,SF,,2026-08-08 06:59:42
109533,2497,689,92,PENDING_PAYMENT,120.0,MEETUP,18,17:00-18:00,,,,2026-08-08 10:01:42
109534,2503,850,56,PENDING_PAYMENT,200.0,MEETUP,23,17:00-18:00,,,,2026-08-11 05:02:42
109535,2966,428,642,PENDING_PAYMENT,1.0,MEETUP,11,18:00-19:00,,,,2026-08-13 10:07:42
109536,269,47,177,PENDING_PAYMENT,50.0,MEETUP,13,17:00-18:00,,,,2026-08-11 21:59:42
109537,308,334,882,PENDING_PAYMENT,30.0,MEETUP,6,18:00-19:00,,,,2026-08-08 16:52:42
109538,3857,756,788,PENDING_PAYMENT,80.0,MEETUP,13,17:00-18:00,,,,2026-08-08 21:09:42
109539,2678,746,87,PENDING_PAYMENT,80.0,MEETUP,9,18:00-19:00,,,,2026-08-16 18:24:42
109540,4654,501,733,PENDING_PAYMENT,12.0,MEETUP,6,12:00-13:00,,,,2026-08-11 12:37:42
109541,1298,848,534,PENDING_PAYMENT,1.0,MEETUP,11,12:00-13:00,,,,2026-08-06 23:05:42
109542,3463,189,279,PENDING_PAYMENT,80.0,EXPRESS,,,395,SF,,2026-08-10 14:30:42
109543,1159,512,441,PENDING_PAYMENT,5.0,EXPRESS,,,1045,SF,,2026-08-08 10:40:42
109544,2864,1,931,PENDING_PAYMENT,2.0,MEETUP,6,19:00-20:00,,,,2026-08-14 22:51:42
109545,719,16,278,PENDING_PAYMENT,25.0,EXPRESS,,,34,SF,,2026-08-10 04:18:42
109546,1763,778,393,PENDING_PAYMENT,120.0,MEETUP,17,12:00-13:00,,,,2026-08-13 06:20:42
109547,1600,842,894,PENDING_PAYMENT,25.0,MEETUP,29,19:00-20:00,,,,2026-08-16 11:28:42
109548,2360,570,348,PENDING_PAYMENT,10.0,MEETUP,27,19:00-20:00,,,,2026-08-10 01:33:42
109549,3294,158,957,PENDING_PAYMENT,15.0,MEETUP,22,12:00-13:00,,,,2026-08-07 21:45:42
109550,273,861,992,PENDING_PAYMENT,150.0,EXPRESS,,,1711,SF,,2026-08-09 00:37:42
109551,3510,517,439,PENDING_PAYMENT,2.0,EXPRESS,,,1052,SF,,2026-08-12 07:29:42
109552,3597,191,869,PENDING_PAYMENT,15.0,MEETUP,20,17:00-18:00,,,,2026-08-11 19:17:42
109553,4069,514,711,PENDING_PAYMENT,2.0,EXPRESS,,,1048,SF,,2026-08-12 02:55:42
109554,437,126,63,PENDING_PAYMENT,100.0,MEETUP,30,18:00-19:00,,,,2026-08-15 01:07:42
109555,123,177,13,PENDING_PAYMENT,150.0,MEETUP,13,19:00-20:00,,,,2026-08-15 08:39:42
109556,342,56,393,PENDING_PAYMENT,100.0,EXPRESS,,,122,SF,,2026-08-16 15:05:42
109557,1602,692,400,PENDING_PAYMENT,150.0,MEETUP,5,18:00-19:00,,,,2026-08-08 20:59:42
109558,4828,849,142,PENDING_PAYMENT,10.0,EXPRESS,,,1687,SF,,2026-08-13 01:42:42
109559,4040,343,163,PENDING_PAYMENT,50.0,MEETUP,30,19:00-20:00,,,,2026-08-10 18:07:42
109560,1230,181,669,PENDING_PAYMENT,3.0,EXPRESS,,,379,SF,,2026-08-11 02:01:42
109561,1876,172,718,PENDING_PAYMENT,3.0,MEETUP,11,17:00-18:00,,,,2026-08-08 09:04:42
109562,2652,984,666,PENDING_PAYMENT,1.0,EXPRESS,,,1967,SF,,2026-08-09 20:16:42
109563,3132,737,180,PENDING_PAYMENT,30.0,EXPRESS,,,1464,SF,,2026-08-14 18:50:42
109564,3413,242,802,PENDING_PAYMENT,15.0,MEETUP,22,17:00-18:00,,,,2026-08-10 23:22:42
109565,3219,194,169,PENDING_PAYMENT,25.0,EXPRESS,,,406,SF,,2026-08-07 20:06:42
109566,631,836,724,PENDING_PAYMENT,80.0,MEETUP,14,12:00-13:00,,,,2026-08-08 21:36:42
109567,599,12,575,PENDING_PAYMENT,2.0,EXPRESS,,,27,SF,,2026-08-11 18:53:42
109568,2801,77,341,PENDING_PAYMENT,80.0,MEETUP,20,12:00-13:00,,,,2026-08-12 02:04:42
109569,1139,567,640,PENDING_PAYMENT,2.0,EXPRESS,,,1143,SF,,2026-08-16 10:07:42
109570,2295,169,368,PENDING_PAYMENT,200.0,MEETUP,15,12:00-13:00,,,,2026-08-07 19:34:42
109571,946,524,303,PENDING_PAYMENT,8.0,EXPRESS,,,1068,SF,,2026-08-16 06:52:42
109572,3063,823,62,PENDING_PAYMENT,50.0,MEETUP,1,12:00-13:00,,,,2026-08-15 19:11:42
109573,1657,784,125,PENDING_PAYMENT,60.0,MEETUP,4,18:00-19:00,,,,2026-08-11 12:56:42
109574,1094,780,625,PENDING_PAYMENT,30.0,EXPRESS,,,1556,SF,,2026-08-14 20:36:42
