id,seller_id,category_id,title,description,price,condition_level,cover_image,status,delivery_options,create_time,update_time
3572,660,8,美妆护肤商品_3572,这是一个测试商品，编号3572，属于美妆护肤分类。,60.0,3,/uploads/product/cover_7.jpg,ON_SALE,EXPRESS,2026-08-08 13:51:42,2026-08-14 09:08:42
3573,524,14,宠物用品商品_3573,这是一个测试商品，编号3573，属于宠物用品分类。,80.0,3,/uploads/product/cover_10.jpg,ON_SALE,EXPRESS,2026-08-06 04:37:42,2026-08-12 02:22:42
3574,730,10,家居家电商品_3574,这是一个测试商品，编号3574，属于家居家电分类。,100.0,4,/uploads/product/cover_17.jpg,ON_SALE,"MEETUP,EXPRESS",2026-07-29 20:47:42,2026-08-14 14:32:42
3575,889,4,运动户外商品_3575,这是一个测试商品，编号3575，属于运动户外分类。,200.0,1,/uploads/product/cover_20.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-05 20:40:42,2026-08-14 13:51:42
3576,361,8,美妆护肤商品_3576,这是一个测试商品，编号3576，属于美妆护肤分类。,15.0,2,/uploads/product/cover_10.jpg,ON_SALE,MEETUP,2026-08-03 18:05:42,2026-08-13 01:09:42
3577,588,12,乐器音响商品_3577,这是一个测试商品，编号3577，属于乐器音响分类。,30.0,3,/uploads/product/cover_16.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-05 03:06:42,2026-08-14 04:58:42
3578,108,9,游戏动漫商品_3578,这是一个测试商品，编号3578，属于游戏动漫分类。,5.0,1,/uploads/product/cover_3.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-10 18:45:42,2026-08-15 15:10:42
3579,144,10,家居家电商品_3579,这是一个测试商品，编号3579，属于家居家电分类。,80.0,3,/uploads/product/cover_12.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-11 15:00:42,2026-08-12 23:23:42
3580,230,4,运动户外商品_3580,这是一个测试商品，编号3580，属于运动户外分类。,30.0,2,/uploads/product/cover_18.jpg,ON_SALE,MEETUP,2026-08-08 15:39:42,2026-08-15 13:29:42
3581,839,11,图书小说商品_3581,这是一个测试商品，编号3581，属于图书小说分类。,100.0,2,/uploads/product/cover_14.jpg,ON_SALE,EXPRESS,2026-08-12 15:37:42,2026-08-14 08:43:42
3582,931,2,电子数码商品_3582,这是一个测试商品，编号3582，属于电子数码分类。,25.0,3,/uploads/product/cover_2.jpg,ON_SALE,MEETUP,2026-08-06 15:02:42,2026-08-12 06:24:42
3583,557,8,美妆护肤商品_3583,这是一个测试商品，编号3583，属于美妆护肤分类。,12.0,5,/uploads/product/cover_17.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-13 21:48:42,2026-08-13 23:49:42
3584,214,7,文具办公商品_3584,这是一个测试商品，编号3584，属于文具办公分类。,50.0,5,/uploads/product/cover_10.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-10 13:10:42,2026-08-13 12:34:42
3585,364,7,文具办公商品_3585,这是一个测试商品，编号3585，属于文具办公分类。,150.0,5,/uploads/product/cover_2.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-09 20:31:42,2026-08-11 20:43:42
3586,89,15,手工艺品商品_3586,这是一个测试商品，编号3586，属于手工艺品分类。,10.0,3,/uploads/product/cover_15.jpg,ON_SALE,"MEETUP,EXPRESS",2026-07-29 04:40:42,2026-08-15 12:10:42
3587,562,6,零食饮料商品_3587,这是一个测试商品，编号3587，属于零食饮料分类。,20.0,3,/uploads/product/cover_11.jpg,ON_SALE,MEETUP,2026-08-12 04:20:42,2026-08-13 05:15:42
3588,797,11,图书小说商品_3588,这是一个测试商品，编号3588，属于图书小说分类。,50.0,4,/uploads/product/cover_1.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-10 08:28:42,2026-08-14 18:12:42
3589,598,1,教材教辅商品_3589,这是一个测试商品，编号3589，属于教材教辅分类。,100.0,5,/uploads/product/cover_20.jpg,ON_SALE,EXPRESS,2026-07-30 05:23:42,2026-08-12 16:17:42
3590,742,1,教材教辅商品_3590,这是一个测试商品，编号3590，属于教材教辅分类。,2.0,4,/uploads/product/cover_18.jpg,ON_SALE,MEETUP,2026-08-01 00:30:42,2026-08-12 00:17:42
3591,580,11,图书小说商品_3591,这是一个测试商品，编号3591，属于图书小说分类。,80.0,5,/uploads/product/cover_4.jpg,ON_SALE,EXPRESS,2026-08-12 22:19:42,2026-08-14 01:03:42
3592,934,5,服装鞋帽商品_3592,这是一个测试商品，编号3592，属于服装鞋帽分类。,12.0,4,/uploads/product/cover_4.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-08 21:50:42,2026-08-11 20:13:42
3593,9,3,日用百货商品_3593,这是一个测试商品，编号3593，属于日用百货分类。,10.0,3,/uploads/product/cover_3.jpg,ON_SALE,MEETUP,2026-08-06 15:24:42,2026-08-14 02:07:42
3594,406,15,手工艺品商品_3594,这是一个测试商品，编号3594，属于手工艺品分类。,80.0,4,/uploads/product/cover_7.jpg,ON_SALE,MEETUP,2026-08-10 12:45:42,2026-08-13 17:47:42
3595,517,7,文具办公商品_3595,这是一个测试商品，编号3595，属于文具办公分类。,3.0,4,/uploads/product/cover_17.jpg,ON_SALE,MEETUP,2026-07-30 07:03:42,2026-08-11 19:38:42
3596,218,2,电子数码商品_3596,这是一个测试商品，编号3596，属于电子数码分类。,15.0,4,/uploads/product/cover_6.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-14 20:13:42,2026-08-13 07:00:42
3597,869,5,服装鞋帽商品_3597,这是一个测试商品，编号3597，属于服装鞋帽分类。,15.0,5,/uploads/product/cover_9.jpg,ON_SALE,MEETUP,2026-08-09 22:56:42,2026-08-12 19:32:42
3598,701,12,乐器音响商品_3598,这是一个测试商品，编号3598，属于乐器音响分类。,200.0,2,/uploads/product/cover_3.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-06 07:27:42,2026-08-13 16:13:42
3599,47,11,图书小说商品_3599,这是一个测试商品，编号3599，属于图书小说分类。,80.0,1,/uploads/product/cover_5.jpg,ON_SALE,MEETUP,2026-08-06 00:29:42,2026-08-16 00:57:42
3600,645,10,家居家电商品_3600,这是一个测试商品，编号3600，属于家居家电分类。,120.0,3,/uploads/product/cover_18.jpg,ON_SALE,MEETUP,2026-07-28 04:17:42,2026-08-15 08:00:42
3601,534,4,运动户外商品_3601,这是一个测试商品，编号3601，属于运动户外分类。,200.0,3,/uploads/product/cover_6.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-13 10:19:42,2026-08-14 08:45:42
3602,760,3,日用百货商品_3602,这是一个测试商品，编号3602，属于日用百货分类。,20.0,3,/uploads/product/cover_18.jpg,ON_SALE,MEETUP,2026-08-15 05:47:42,2026-08-15 22:58:42
3603,525,9,游戏动漫商品_3603,这是一个测试商品，编号3603，属于游戏动漫分类。,20.0,1,/uploads/product/cover_9.jpg,ON_SALE,"MEETUP,EXPRESS",2026-07-28 19:09:42,2026-08-12 00:48:42
3604,325,13,交通工具商品_3604,这是一个测试商品，编号3604，属于交通工具分类。,20.0,3,/uploads/product/cover_4.jpg,ON_SALE,MEETUP,2026-08-16 07:05:42,2026-08-16 01:33:42
3605,15,12,乐器音响商品_3605,这是一个测试商品，编号3605，属于乐器音响分类。,15.0,2,/uploads/product/cover_9.jpg,ON_SALE,MEETUP,2026-08-07 20:45:42,2026-08-11 20:30:42
3606,931,13,交通工具商品_3606,这是一个测试商品，编号3606，属于交通工具分类。,100.0,4,/uploads/product/cover_9.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-11 13:04:42,2026-08-13 09:27:42
3607,139,12,乐器音响商品_3607,这是一个测试商品，编号3607，属于乐器音响分类。,1.0,3,/uploads/product/cover_8.jpg,ON_SALE,EXPRESS,2026-07-28 19:00:42,2026-08-15 09:34:42
3608,217,1,教材教辅商品_3608,这是一个测试商品，编号3608，属于教材教辅分类。,3.0,3,/uploads/product/cover_5.jpg,ON_SALE,MEETUP,2026-08-16 01:50:42,2026-08-13 09:10:42
3609,645,3,日用百货商品_3609,这是一个测试商品，编号3609，属于日用百货分类。,150.0,3,/uploads/product/cover_8.jpg,ON_SALE,EXPRESS,2026-08-04 02:14:42,2026-08-13 22:44:42
3610,464,9,游戏动漫商品_3610,这是一个测试商品，编号3610，属于游戏动漫分类。,8.0,2,/uploads/product/cover_1.jpg,ON_SALE,EXPRESS,2026-08-13 01:14:42,2026-08-12 15:45:42
3611,157,13,交通工具商品_3611,这是一个测试商品，编号3611，属于交通工具分类。,200.0,4,/uploads/product/cover_13.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-08 13:06:42,2026-08-12 17:17:42
3612,824,1,教材教辅商品_3612,这是一个测试商品，编号3612，属于教材教辅分类。,25.0,2,/uploads/product/cover_1.jpg,ON_SALE,EXPRESS,2026-08-02 00:10:42,2026-08-15 23:28:42
3613,691,6,零食饮料商品_3613,这是一个测试商品，编号3613，属于零食饮料分类。,100.0,1,/uploads/product/cover_11.jpg,ON_SALE,EXPRESS,2026-08-14 16:25:42,2026-08-13 22:42:42
3614,242,8,美妆护肤商品_3614,这是一个测试商品，编号3614，属于美妆护肤分类。,20.0,1,/uploads/product/cover_5.jpg,ON_SALE,EXPRESS,2026-08-05 12:40:42,2026-08-12 23:25:42
3615,2,7,文具办公商品_3615,这是一个测试商品，编号3615，属于文具办公分类。,120.0,1,/uploads/product/cover_10.jpg,ON_SALE,EXPRESS,2026-08-09 04:07:42,2026-08-13 07:20:42
3616,472,13,交通工具商品_3616,这是一个测试商品，编号3616，属于交通工具分类。,50.0,3,/uploads/product/cover_7.jpg,ON_SALE,MEETUP,2026-08-14 03:47:42,2026-08-15 21:48:42
3617,332,4,运动户外商品_3617,这是一个测试商品，编号3617，属于运动户外分类。,100.0,2,/uploads/product/cover_1.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-10 13:34:42,2026-08-12 23:57:42
3618,828,5,服装鞋帽商品_3618,这是一个测试商品，编号3618，属于服装鞋帽分类。,8.0,4,/uploads/product/cover_9.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-10 11:51:42,2026-08-16 07:50:42
3619,610,9,游戏动漫商品_3619,这是一个测试商品，编号3619，属于游戏动漫分类。,8.0,2,/uploads/product/cover_20.jpg,ON_SALE,MEETUP,2026-07-29 20:36:42,2026-08-15 14:29:42
3620,672,4,运动户外商品_3620,这是一个测试商品，编号3620，属于运动户外分类。,8.0,1,/uploads/product/cover_12.jpg,ON_SALE,MEETUP,2026-08-10 18:18:42,2026-08-12 18:42:42
3621,658,12,乐器音响商品_3621,这是一个测试商品，编号3621，属于乐器音响分类。,200.0,5,/uploads/product/cover_4.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-14 07:03:42,2026-08-12 22:34:42
3622,201,7,文具办公商品_3622,这是一个测试商品，编号3622，属于文具办公分类。,3.0,4,/uploads/product/cover_3.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-04 09:29:42,2026-08-15 08:50:42
3623,765,6,零食饮料商品_3623,这是一个测试商品，编号3623，属于零食饮料分类。,200.0,2,/uploads/product/cover_6.jpg,ON_SALE,EXPRESS,2026-08-12 12:47:42,2026-08-13 21:42:42
3624,851,9,游戏动漫商品_3624,这是一个测试商品，编号3624，属于游戏动漫分类。,200.0,3,/uploads/product/cover_6.jpg,ON_SALE,EXPRESS,2026-07-28 04:07:42,2026-08-12 00:42:42
3625,730,10,家居家电商品_3625,这是一个测试商品，编号3625，属于家居家电分类。,150.0,4,/uploads/product/cover_12.jpg,ON_SALE,MEETUP,2026-08-02 08:20:42,2026-08-14 22:41:42
3626,355,2,电子数码商品_3626,这是一个测试商品，编号3626，属于电子数码分类。,50.0,5,/uploads/product/cover_16.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-04 09:55:42,2026-08-13 09:50:42
3627,148,15,手工艺品商品_3627,这是一个测试商品，编号3627，属于手工艺品分类。,80.0,1,/uploads/product/cover_11.jpg,ON_SALE,MEETUP,2026-08-15 14:36:42,2026-08-14 04:23:42
3628,210,15,手工艺品商品_3628,这是一个测试商品，编号3628，属于手工艺品分类。,5.0,4,/uploads/product/cover_11.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-13 06:43:42,2026-08-15 03:15:42
3629,22,11,图书小说商品_3629,这是一个测试商品，编号3629，属于图书小说分类。,80.0,3,/uploads/product/cover_19.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-08 15:00:42,2026-08-15 21:33:42
3630,129,10,家居家电商品_3630,这是一个测试商品，编号3630，属于家居家电分类。,3.0,4,/uploads/product/cover_7.jpg,ON_SALE,MEETUP,2026-08-07 13:26:42,2026-08-14 19:51:42
3631,192,5,服装鞋帽商品_3631,这是一个测试商品，编号3631，属于服装鞋帽分类。,3.0,3,/uploads/product/cover_10.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-04 03:29:42,2026-08-11 22:06:42
3632,493,8,美妆护肤商品_3632,这是一个测试商品，编号3632，属于美妆护肤分类。,8.0,3,/uploads/product/cover_13.jpg,ON_SALE,MEETUP,2026-08-11 06:17:42,2026-08-12 05:10:42
3633,200,15,手工艺品商品_3633,这是一个测试商品，编号3633，属于手工艺品分类。,5.0,1,/uploads/product/cover_8.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-09 14:24:42,2026-08-12 01:08:42
3634,822,3,日用百货商品_3634,这是一个测试商品，编号3634，属于日用百货分类。,120.0,1,/uploads/product/cover_15.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-10 22:29:42,2026-08-13 15:17:42
3635,581,2,电子数码商品_3635,这是一个测试商品，编号3635，属于电子数码分类。,3.0,3,/uploads/product/cover_20.jpg,ON_SALE,MEETUP,2026-07-28 15:01:42,2026-08-12 07:48:42
3636,316,6,零食饮料商品_3636,这是一个测试商品，编号3636，属于零食饮料分类。,12.0,4,/uploads/product/cover_4.jpg,ON_SALE,MEETUP,2026-08-15 12:21:42,2026-08-14 00:35:42
3637,999,7,文具办公商品_3637,这是一个测试商品，编号3637，属于文具办公分类。,30.0,1,/uploads/product/cover_14.jpg,ON_SALE,EXPRESS,2026-08-11 13:23:42,2026-08-13 00:35:42
3638,728,2,电子数码商品_3638,这是一个测试商品，编号3638，属于电子数码分类。,3.0,3,/uploads/product/cover_3.jpg,ON_SALE,"MEETUP,EXPRESS",2026-07-29 06:31:42,2026-08-15 20:56:42
3639,378,10,家居家电商品_3639,这是一个测试商品，编号3639，属于家居家电分类。,50.0,2,/uploads/product/cover_6.jpg,ON_SALE,EXPRESS,2026-08-06 04:22:42,2026-08-12 16:57:42
3640,561,6,零食饮料商品_3640,这是一个测试商品，编号3640，属于零食饮料分类。,60.0,1,/uploads/product/cover_14.jpg,ON_SALE,EXPRESS,2026-08-16 12:52:42,2026-08-15 09:08:42
3641,767,12,乐器音响商品_3641,这是一个测试商品，编号3641，属于乐器音响分类。,25.0,1,/uploads/product/cover_3.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-15 14:25:42,2026-08-15 18:02:42
3642,864,15,手工艺品商品_3642,这是一个测试商品，编号3642，属于手工艺品分类。,30.0,2,/uploads/product/cover_17.jpg,ON_SALE,EXPRESS,2026-08-04 22:19:42,2026-08-13 20:00:42
3643,841,12,乐器音响商品_3643,这是一个测试商品，编号3643，属于乐器音响分类。,20.0,2,/uploads/product/cover_19.jpg,ON_SALE,EXPRESS,2026-08-12 17:26:42,2026-08-15 14:43:42
3644,47,4,运动户外商品_3644,这是一个测试商品，编号3644，属于运动户外分类。,80.0,3,/uploads/product/cover_18.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-09 11:19:42,2026-08-11 23:12:42
3645,368,2,电子数码商品_3645,这是一个测试商品，编号3645，属于电子数码分类。,15.0,1,/uploads/product/cover_8.jpg,ON_SALE,EXPRESS,2026-07-28 00:24:42,2026-08-13 11:21:42
3646,844,10,家居家电商品_3646,这是一个测试商品，编号3646，属于家居家电分类。,12.0,2,/uploads/product/cover_15.jpg,ON_SALE,EXPRESS,2026-08-02 06:27:42,2026-08-12 13:40:42
3647,401,11,图书小说商品_3647,这是一个测试商品，编号3647，属于图书小说分类。,5.0,5,/uploads/product/cover_10.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-12 00:06:42,2026-08-13 05:34:42
3648,107,5,服装鞋帽商品_3648,这是一个测试商品，编号3648，属于服装鞋帽分类。,200.0,3,/uploads/product/cover_17.jpg,ON_SALE,MEETUP,2026-08-06 04:38:42,2026-08-15 17:58:42
3649,413,14,宠物用品商品_3649,这是一个测试商品，编号3649，属于宠物用品分类。,30.0,1,/uploads/product/cover_13.jpg,ON_SALE,EXPRESS,2026-08-14 09:12:42,2026-08-11 22:36:42
3650,829,10,家居家电商品_3650,这是一个测试商品，编号3650，属于家居家电分类。,20.0,5,/uploads/product/cover_15.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-15 13:02:42,2026-08-12 02:50:42
3651,65,1,教材教辅商品_3651,这是一个测试商品，编号3651，属于教材教辅分类。,80.0,1,/uploads/product/cover_17.jpg,ON_SALE,MEETUP,2026-08-08 22:42:42,2026-08-12 15:37:42
3652,920,10,家居家电商品_3652,这是一个测试商品，编号3652，属于家居家电分类。,15.0,5,/uploads/product/cover_4.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-02 00:29:42,2026-08-15 12:54:42
3653,641,1,教材教辅商品_3653,这是一个测试商品，编号3653，属于教材教辅分类。,1.0,4,/uploads/product/cover_9.jpg,ON_SALE,EXPRESS,2026-08-06 17:00:42,2026-08-14 09:40:42
3654,868,8,美妆护肤商品_3654,这是一个测试商品，编号3654，属于美妆护肤分类。,50.0,1,/uploads/product/cover_19.jpg,ON_SALE,"MEETUP,EXPRESS",2026-07-29 00:59:42,2026-08-16 14:10:42
3655,533,11,图书小说商品_3655,这是一个测试商品，编号3655，属于图书小说分类。,150.0,3,/uploads/product/cover_4.jpg,ON_SALE,MEETUP,2026-08-13 21:31:42,2026-08-12 12:12:42
3656,985,13,交通工具商品_3656,这是一个测试商品，编号3656，属于交通工具分类。,8.0,2,/uploads/product/cover_9.jpg,ON_SALE,"MEETUP,EXPRESS",2026-07-30 19:22:42,2026-08-14 14:58:42
3657,671,4,运动户外商品_3657,这是一个测试商品，编号3657，属于运动户外分类。,8.0,2,/uploads/product/cover_8.jpg,ON_SALE,EXPRESS,2026-08-13 12:24:42,2026-08-15 19:35:42
3658,495,2,电子数码商品_3658,这是一个测试商品，编号3658，属于电子数码分类。,200.0,1,/uploads/product/cover_8.jpg,ON_SALE,MEETUP,2026-08-03 13:44:42,2026-08-12 19:34:42
3659,616,2,电子数码商品_3659,这是一个测试商品，编号3659，属于电子数码分类。,150.0,3,/uploads/product/cover_5.jpg,ON_SALE,MEETUP,2026-07-30 12:22:42,2026-08-14 16:04:42
3660,442,6,零食饮料商品_3660,这是一个测试商品，编号3660，属于零食饮料分类。,100.0,4,/uploads/product/cover_17.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-13 05:37:42,2026-08-13 20:28:42
3661,421,5,服装鞋帽商品_3661,这是一个测试商品，编号3661，属于服装鞋帽分类。,60.0,4,/uploads/product/cover_4.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-10 20:57:42,2026-08-12 17:05:42
3662,924,13,交通工具商品_3662,这是一个测试商品，编号3662，属于交通工具分类。,20.0,1,/uploads/product/cover_6.jpg,ON_SALE,EXPRESS,2026-08-13 08:22:42,2026-08-13 21:48:42
3663,860,9,游戏动漫商品_3663,这是一个测试商品，编号3663，属于游戏动漫分类。,20.0,3,/uploads/product/cover_17.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-13 17:49:42,2026-08-14 06:53:42
3664,135,13,交通工具商品_3664,这是一个测试商品，编号3664，属于交通工具分类。,80.0,3,/uploads/product/cover_8.jpg,ON_SALE,MEETUP,2026-07-29 06:23:42,2026-08-15 02:18:42
3665,16,13,交通工具商品_3665,这是一个测试商品，编号3665，属于交通工具分类。,20.0,3,/uploads/product/cover_2.jpg,ON_SALE,EXPRESS,2026-08-13 14:11:42,2026-08-15 08:28:42
3666,234,7,文具办公商品_3666,这是一个测试商品，编号3666，属于文具办公分类。,15.0,4,/uploads/product/cover_13.jpg,ON_SALE,MEETUP,2026-08-15 14:27:42,2026-08-16 06:20:42
3667,598,8,美妆护肤商品_3667,这是一个测试商品，编号3667，属于美妆护肤分类。,50.0,5,/uploads/product/cover_18.jpg,ON_SALE,EXPRESS,2026-08-08 04:23:42,2026-08-13 16:21:42
3668,79,14,宠物用品商品_3668,这是一个测试商品，编号3668，属于宠物用品分类。,80.0,5,/uploads/product/cover_8.jpg,ON_SALE,MEETUP,2026-07-31 20:58:42,2026-08-12 19:53:42
3669,357,1,教材教辅商品_3669,这是一个测试商品，编号3669，属于教材教辅分类。,15.0,3,/uploads/product/cover_16.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-15 22:20:42,2026-08-16 13:22:42
3670,169,4,运动户外商品_3670,这是一个测试商品，编号3670，属于运动户外分类。,20.0,1,/uploads/product/cover_3.jpg,ON_SALE,EXPRESS,2026-08-07 02:44:42,2026-08-13 21:59:42
3671,877,14,宠物用品商品_3671,这是一个测试商品，编号3671，属于宠物用品分类。,15.0,3,/uploads/product/cover_8.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-08 09:36:42,2026-08-13 00:26:42
3672,546,3,日用百货商品_3672,这是一个测试商品，编号3672，属于日用百货分类。,200.0,3,/uploads/product/cover_19.jpg,ON_SALE,MEETUP,2026-08-09 09:18:42,2026-08-16 17:56:42
3673,94,7,文具办公商品_3673,这是一个测试商品，编号3673，属于文具办公分类。,12.0,5,/uploads/product/cover_20.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-09 10:32:42,2026-08-16 17:39:42
3674,107,2,电子数码商品_3674,这是一个测试商品，编号3674，属于电子数码分类。,2.0,1,/uploads/product/cover_7.jpg,ON_SALE,EXPRESS,2026-08-15 12:54:42,2026-08-13 06:01:42
3675,400,8,美妆护肤商品_3675,这是一个测试商品，编号3675，属于美妆护肤分类。,15.0,1,/uploads/product/cover_13.jpg,ON_SALE,EXPRESS,2026-08-13 06:12:42,2026-08-13 01:09:42
3676,275,5,服装鞋帽商品_3676,这是一个测试商品，编号3676，属于服装鞋帽分类。,8.0,5,/uploads/product/cover_5.jpg,ON_SALE,EXPRESS,2026-08-15 23:22:42,2026-08-13 14:22:42
3677,317,15,手工艺品商品_3677,这是一个测试商品，编号3677，属于手工艺品分类。,60.0,1,/uploads/product/cover_17.jpg,ON_SALE,"MEETUP,EXPRESS",2026-07-30 06:19:42,2026-08-12 23:47:42
3678,232,5,服装鞋帽商品_3678,这是一个测试商品，编号3678，属于服装鞋帽分类。,150.0,3,/uploads/product/cover_2.jpg,ON_SALE,MEETUP,2026-08-05 04:46:42,2026-08-14 03:07:42
3679,473,2,电子数码商品_3679,这是一个测试商品，编号3679，属于电子数码分类。,50.0,2,/uploads/product/cover_19.jpg,ON_SALE,MEETUP,2026-08-09 22:30:42,2026-08-15 18:10:42
3680,996,7,文具办公商品_3680,这是一个测试商品，编号3680，属于文具办公分类。,15.0,1,/uploads/product/cover_9.jpg,ON_SALE,EXPRESS,2026-08-07 15:25:42,2026-08-15 12:51:42
3681,916,2,电子数码商品_3681,这是一个测试商品，编号3681，属于电子数码分类。,5.0,4,/uploads/product/cover_2.jpg,ON_SALE,EXPRESS,2026-08-04 05:03:42,2026-08-12 06:40:42
3682,838,3,日用百货商品_3682,这是一个测试商品，编号3682，属于日用百货分类。,12.0,1,/uploads/product/cover_18.jpg,ON_SALE,MEETUP,2026-07-30 00:42:42,2026-08-14 02:39:42
3683,745,13,交通工具商品_3683,这是一个测试商品，编号3683，属于交通工具分类。,10.0,3,/uploads/product/cover_16.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-04 20:26:42,2026-08-16 13:02:42
3684,427,7,文具办公商品_3684,这是一个测试商品，编号3684，属于文具办公分类。,1.0,3,/uploads/product/cover_13.jpg,ON_SALE,EXPRESS,2026-08-08 15:12:42,2026-08-13 08:30:42
3685,400,8,美妆护肤商品_3685,这是一个测试商品，编号3685，属于美妆护肤分类。,8.0,1,/uploads/product/cover_11.jpg,ON_SALE,MEETUP,2026-08-13 16:03:42,2026-08-16 14:53:42
3686,960,1,教材教辅商品_3686,这是一个测试商品，编号3686，属于教材教辅分类。,25.0,1,/uploads/product/cover_17.jpg,ON_SALE,EXPRESS,2026-08-15 20:34:42,2026-08-12 00:43:42
3687,784,10,家居家电商品_3687,这是一个测试商品，编号3687，属于家居家电分类。,2.0,4,/uploads/product/cover_16.jpg,ON_SALE,EXPRESS,2026-07-29 13:04:42,2026-08-13 13:32:42
3688,739,3,日用百货商品_3688,这是一个测试商品，编号3688，属于日用百货分类。,1.0,3,/uploads/product/cover_15.jpg,ON_SALE,MEETUP,2026-08-14 07:54:42,2026-08-15 12:33:42
3689,893,11,图书小说商品_3689,这是一个测试商品，编号3689，属于图书小说分类。,60.0,3,/uploads/product/cover_18.jpg,ON_SALE,"MEETUP,EXPRESS",2026-07-31 05:51:42,2026-08-12 05:12:42
3690,779,12,乐器音响商品_3690,这是一个测试商品，编号3690，属于乐器音响分类。,60.0,2,/uploads/product/cover_1.jpg,ON_SALE,MEETUP,2026-08-10 10:46:42,2026-08-15 00:17:42
3691,896,9,游戏动漫商品_3691,这是一个测试商品，编号3691，属于游戏动漫分类。,25.0,3,/uploads/product/cover_7.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-12 20:11:42,2026-08-16 16:10:42
3692,247,15,手工艺品商品_3692,这是一个测试商品，编号3692，属于手工艺品分类。,100.0,5,/uploads/product/cover_18.jpg,ON_SALE,EXPRESS,2026-08-10 18:19:42,2026-08-16 10:55:42
3693,49,8,美妆护肤商品_3693,这是一个测试商品，编号3693，属于美妆护肤分类。,100.0,4,/uploads/product/cover_12.jpg,ON_SALE,EXPRESS,2026-08-06 18:57:42,2026-08-11 21:02:42
3694,17,15,手工艺品商品_3694,这是一个测试商品，编号3694，属于手工艺品分类。,20.0,3,/uploads/product/cover_2.jpg,ON_SALE,MEETUP,2026-08-03 08:08:42,2026-08-16 14:02:42
3695,361,9,游戏动漫商品_3695,这是一个测试商品，编号3695，属于游戏动漫分类。,12.0,4,/uploads/product/cover_2.jpg,ON_SALE,EXPRESS,2026-07-28 17:16:42,2026-08-13 23:52:42
3696,147,12,乐器音响商品_3696,这是一个测试商品，编号3696，属于乐器音响分类。,12.0,5,/uploads/product/cover_19.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-08 06:43:42,2026-08-12 23:01:42
3697,70,9,游戏动漫商品_3697,这是一个测试商品，编号3697，属于游戏动漫分类。,20.0,2,/uploads/product/cover_17.jpg,ON_SALE,MEETUP,2026-08-08 02:07:42,2026-08-12 12:31:42
3698,137,10,家居家电商品_3698,这是一个测试商品，编号3698，属于家居家电分类。,8.0,4,/uploads/product/cover_3.jpg,ON_SALE,MEETUP,2026-08-10 06:27:42,2026-08-13 16:26:42
3699,940,6,零食饮料商品_3699,这是一个测试商品，编号3699，属于零食饮料分类。,12.0,2,/uploads/product/cover_20.jpg,ON_SALE,MEETUP,2026-07-28 20:36:42,2026-08-14 20:31:42
3700,638,6,零食饮料商品_3700,这是一个测试商品，编号3700，属于零食饮料分类。,20.0,3,/uploads/product/cover_18.jpg,ON_SALE,EXPRESS,2026-07-28 03:56:42,2026-08-12 01:09:42
3701,91,2,电子数码商品_3701,这是一个测试商品，编号3701，属于电子数码分类。,150.0,2,/uploads/product/cover_9.jpg,ON_SALE,MEETUP,2026-08-11 04:07:42,2026-08-13 17:32:42
